date,league,home_team,away_team,result,prob_home,prob_draw,prob_away,prediction,logistic_weight,poisson_weight,boosting_weight,boosting_temperature,avg_home_odds,avg_draw_odds,avg_away_odds,avg_close_home_odds,avg_close_draw_odds,avg_close_away_odds,early_prob_home,early_prob_draw,early_prob_away,close_prob_home,close_prob_draw,close_prob_away
2025-09-24,La Liga,Ath Madrid,Vallecano,H,0.6318355494445151,0.2118446575592226,0.1563197929962622,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.5,4.25,6.31,1.45,4.31,7.35,0.6286702221180333,0.22188360780636468,0.1494461700756022,0.6520155190334566,0.21935556904837863,0.1286289119181649
2025-09-24,La Liga,Sociedad,Mallorca,H,0.473153111151628,0.2639167627112522,0.2629301261371196,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.79,3.49,4.69,1.74,3.54,4.96,0.5278278507463648,0.2707197286063018,0.2014524206473333,0.5427903698482768,0.2667952665355937,0.1904143636161294
2025-09-25,La Liga,Oviedo,Barcelona,A,0.1034704469710784,0.1623668528518404,0.734162700177081,A,0.35,0.4,0.2499999999999999,1.0900000000000003,9.68,6.19,1.25,12.37,6.7,1.21,0.09701379319856514,0.15171139227174646,0.7512748145296885,0.07651455305477771,0.14126642108770152,0.7822190258575209
2025-09-25,La Liga,Osasuna,Elche,D,0.5290488477180072,0.2626890430917946,0.208262109190198,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.97,3.12,4.21,1.9,3.19,4.6,0.4763393326636519,0.3007655401754469,0.2228951271609013,0.4978456318914334,0.29652247667514847,0.20563189143341817
2025-09-26,Bundesliga,Bayern Munich,Werder Bremen,H,0.805028174527503,0.1179349618570536,0.0770368636154433,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.09,10.97,20.23,1.1,10.52,18.3,0.8671204867247473,0.08615873569097307,0.04672077758427951,0.8586108162591763,0.0897786975175945,0.05161048622322918
2025-09-26,La Liga,Girona,Espanol,D,0.3418480352962972,0.3028394020272192,0.3553125626764833,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.44,3.31,2.87,2.55,3.25,2.78,0.38649817526414937,0.28491104158444847,0.3285907831514022,0.37011244700243734,0.29039591995575853,0.3394916330418041
2025-09-26,Ligue 1,Strasbourg,Marseille,A,0.3579729891926888,0.2780988148279767,0.3639281959793343,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.51,3.6,2.0,3.19,3.54,2.15,0.2680965147453083,0.2613941018766756,0.47050938337801607,0.29543399024147876,0.26622441493511784,0.43834159482340335
2025-09-27,La Liga,Villarreal,Ath Bilbao,H,0.5349736019491536,0.2375170924104523,0.2275093056403941,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.08,3.3,3.64,2.02,3.29,3.81,0.45418796696814784,0.28627605190719624,0.2595359811246559,0.4663819116043889,0.2863499882798983,0.24726810011571276
2025-09-27,Premier League,Crystal Palace,Liverpool,H,0.2701621748704413,0.2318804134389267,0.4979574116906318,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.82,3.72,1.91,4.01,3.71,1.87,0.2483311081441923,0.25500667556742324,0.4966622162883846,0.2366725228990056,0.255810462756068,0.5075170143449264
2025-09-27,La Liga,Ath Madrid,Real Madrid,H,0.2942093061940136,0.2553366765895032,0.450454017216483,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.94,3.53,2.29,3.08,3.48,2.23,0.32085177320446917,0.26722498958105934,0.4119232372144714,0.3061639944451458,0.27097273071581873,0.4228632748390355
2025-09-27,Serie A,Como,Cremonese,D,0.5356564622868497,0.2614607432041825,0.2028827945089677,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.44,4.41,7.45,1.41,4.53,7.86,0.6579729997656856,0.2148483264541014,0.12717867378021305,0.6708493717463924,0.20880742034490357,0.12034320790870398
2025-09-27,La Liga,Mallorca,Alaves,H,0.4008966240069975,0.281023066592708,0.3180803094002944,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.33,2.97,3.4,2.45,2.86,3.32,0.4048901167196603,0.3176410679989254,0.27746881528141426,0.38541658210275936,0.3301645545985177,0.28441886329872307
2025-09-27,Bundesliga,M'gladbach,Ein Frankfurt,A,0.2484432536219306,0.2405882082875926,0.5109685380904767,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.98,3.68,2.18,2.9,3.63,2.26,0.31478662125468904,0.2549087313421123,0.4303046474031987,0.3244557995317345,0.25920711257356194,0.4163370878947035
2025-09-27,Serie A,Cagliari,Inter,A,0.1336850189899224,0.2000022524567589,0.6663127285533184,A,0.35,0.4,0.2499999999999999,1.0900000000000003,5.85,4.16,1.54,6.44,4.19,1.5,0.16116161946497484,0.22663352737262085,0.6122048531624044,0.1464058925751131,0.2250248086357347,0.6285692987891522
2025-09-27,Premier League,Brentford,Man United,H,0.4516607613546941,0.2509004301463149,0.2974388084989908,H,0.35,0.4,0.2499999999999999,1.0900000000000003,3.4,3.77,2.02,3.3,3.74,2.07,0.27893807643564067,0.25156219094991467,0.46949973261444466,0.28764100049043656,0.25380088278567925,0.45855811672388436
2025-09-27,Ligue 1,Lorient,Monaco,H,0.1793740031710305,0.2200339484622068,0.6005920483667626,A,0.35,0.4,0.2499999999999999,1.0900000000000003,4.93,4.25,1.6,3.8,3.81,1.87,0.19079418077748633,0.2213212497018841,0.5878845695206297,0.248172156872307,0.24752078638182853,0.5043070567458645
2025-09-27,Serie A,Juventus,Atalanta,D,0.4385456387221964,0.248232614459668,0.3132217468181354,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.86,3.55,4.16,1.93,3.42,4.01,0.507341472966752,0.2658183492163828,0.22684017781686508,0.48884833232932096,0.27587055011566936,0.2352811175550098
2025-09-27,Bundesliga,Wolfsburg,RB Leipzig,A,0.3232274149605196,0.2558668376718411,0.420905747367639,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.54,3.65,2.5,2.59,3.65,2.48,0.36874646407500206,0.25660712842479594,0.3746464075002021,0.36311560570747775,0.2576628544609225,0.3792215398315998
2025-09-27,Ligue 1,Toulouse,Nantes,D,0.4840621293035494,0.273302189443762,0.2426356812526884,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.69,3.6,5.11,1.69,3.66,5.17,0.5555035496543956,0.2607780552544246,0.18371839509117976,0.5590857115843155,0.2581570635457631,0.18275722486992133
2025-09-27,La Liga,Getafe,Levante,D,0.4504641035020967,0.2726968299894901,0.2768390665084131,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.05,3.13,3.95,2.11,3.05,3.91,0.4599944191238025,0.30127430006511025,0.23873128081108733,0.448140061853888,0.3100247641021979,0.241835174043914
2025-09-27,Bundesliga,Mainz,Dortmund,A,0.2858478831734129,0.2511854656366732,0.4629666511899136,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.14,3.74,2.08,3.39,3.76,2.0,0.2985798725723498,0.25067935825593,0.45074076917172035,0.2780407004259347,0.250680312352106,0.4712789872219593
2025-09-27,Premier League,Leeds,Bournemouth,D,0.2805778881570162,0.2700214109121648,0.4494007009308188,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.98,3.29,2.41,2.96,3.23,2.46,0.31823928653135275,0.2882532139402526,0.39350749952839464,0.3205476799444897,0.29375267264262833,0.3856996474128819
2025-09-27,Premier League,Chelsea,Brighton,A,0.5419830753758581,0.227181141132814,0.2308357834913278,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.86,3.86,3.86,1.98,3.75,3.57,0.5092348284960422,0.2453825857519789,0.2453825857519789,0.4801639820523581,0.25352658252364507,0.26630943542399693
2025-09-27,Premier League,Man City,Burnley,H,0.8174544400451296,0.1244464378945297,0.0580991220603405,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.17,7.48,15.54,1.19,7.02,14.17,0.8118816030441579,0.1269921758772279,0.0611262210786142,0.7977688578428818,0.13523432205598707,0.06699682010113121
2025-09-27,Premier League,Nott'm Forest,Sunderland,A,0.5978136005678303,0.2411535268713618,0.1610328725608079,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.77,3.67,4.64,1.75,3.69,4.73,0.536551398188263,0.2587727451752659,0.20467585663647106,0.5422306585851556,0.257155461388624,0.20061388002622035
2025-09-27,Bundesliga,Heidenheim,Augsburg,H,0.3264006784718424,0.2656209721123357,0.4079783494158218,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.69,3.46,2.46,2.82,3.46,2.39,0.3483164459576697,0.2708009363081305,0.3808826177341998,0.3338959235092706,0.27213482783125525,0.3939692486594741
2025-09-27,Bundesliga,St Pauli,Leverkusen,A,0.1846158939523767,0.2164273942326681,0.5989567118149551,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.12,3.45,2.18,2.97,3.42,2.32,0.29980148764679154,0.27112482361101153,0.4290736887421971,0.3176021327184955,0.27581237841343037,0.4065854888680741
2025-09-27,Ligue 1,Paris SG,Auxerre,H,0.7930770824633999,0.1398414317278166,0.0670814858087833,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.15,7.95,15.21,1.21,6.72,12.1,0.8194959794244122,0.1185434435645376,0.06196057701105022,0.7812136712392467,0.14066496163682865,0.07812136712392467
2025-09-27,Premier League,Tottenham,Wolves,D,0.5664668916418266,0.2380455997249053,0.1954875086332679,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.47,4.57,6.38,1.53,4.27,6.05,0.6443006114498233,0.207247680269418,0.14845170828075868,0.6206529547294651,0.22238852944638915,0.15695851582414572
2025-09-28,Ligue 1,Rennes,Lens,D,0.3444905540077305,0.2674270204903314,0.388082425501938,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.4,3.48,2.76,2.56,3.5,2.6,0.3907439953134153,0.26947861745752777,0.3397773872290568,0.3681825538112964,0.26929923935911965,0.3625182068295841
2025-09-28,La Liga,Vallecano,Sevilla,A,0.470502404231475,0.2652208572197395,0.2642767385487853,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.0,3.28,3.8,1.99,3.31,3.91,0.4681490384615385,0.2854567307692308,0.24639423076923075,0.47389774404153806,0.2849113325204413,0.2411909234380207
2025-09-28,Ligue 1,Nice,Paris FC,D,0.5859781977748144,0.2295822783642788,0.1844395238609068,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.85,3.83,3.76,2.04,3.58,3.4,0.5063162965020409,0.24456531293179523,0.24911839056616378,0.46086508753862,0.262615859938208,0.276519052523172
2025-09-28,Serie A,Milan,Napoli,H,0.3562588851486127,0.2564346364669305,0.3873064783844567,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.36,3.19,3.08,1.91,3.41,4.11,0.3990350250178699,0.2952108649035025,0.3057541100786276,0.49386679258447475,0.2766233354358788,0.2295098719796464
2025-09-28,La Liga,Betis,Osasuna,H,0.5147670113023848,0.2572582373747727,0.2279747513228423,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.75,3.68,4.5,1.82,3.57,4.36,0.5363562753036437,0.2550607287449393,0.208582995951417,0.5188780510570775,0.26452606524478467,0.21659588369813787
2025-09-28,Premier League,Aston Villa,Fulham,H,0.5062813595300799,0.247628607955786,0.2460900325141339,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.29,3.19,3.3,2.25,3.24,3.34,0.41462674927429494,0.29764741562323993,0.28772583510246524,0.4222799747137739,0.29324998244012074,0.2844700428461052
2025-09-28,Bundesliga,FC Koln,Stuttgart,A,0.347725855311688,0.2574414080825551,0.3948327366057568,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.78,3.64,2.29,2.53,3.62,2.55,0.3358285322912051,0.2564844285081181,0.40768703920067684,0.3716019016871233,0.25971072134486795,0.36868737696800863
2025-09-28,La Liga,Elche,Celta,H,0.3539166268074424,0.2852280090065957,0.3608553641859617,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.78,3.14,2.57,2.78,3.13,2.63,0.33703369585191867,0.29839288995806806,0.36457341419001316,0.3395340012456331,0.3015669404034696,0.3588990583508973
