date,season,league,home_team,away_team,bet,bet_result,odds,odds_source,model_probability,market_probability,break_even_probability,signal,expected_roi,actual_clv,actual_result,won,stake,profit,signal_label
2023-05-08,2022/23,Premier League,Nott'm Forest,Southampton,DRAW,D,3.72,Max market,0.2753192111838962,0.27248526617023955,0.26881720430107525,0.0028339450136566358,0.024187465604093905,0.0029065321497966923,H,False,10.0,-10.0,STANDARD
2023-05-08,2022/23,Serie A,Empoli,Salernitana,DRAW,D,3.38,Max market,0.3056118387808973,0.3020838885039706,0.2958579881656805,0.0035279502769267057,0.03296801507943292,0.02100213539176532,H,False,10.0,-10.0,STANDARD
2023-05-13,2022/23,La Liga,Villarreal,Ath Bilbao,DRAW,D,3.65,Max market,0.27707326886390155,0.2743219608969171,0.273972602739726,0.0027513079669844176,0.011317431353240703,-0.007827300036689244,H,False,10.0,-10.0,STANDARD
2023-05-13,2022/23,Premier League,Aston Villa,Tottenham,DRAW,D,3.78,Max market,0.2691421544922116,0.26642963642619566,0.2645502645502646,0.0027125180660159676,0.01735734398055988,-0.0023605694075178874,H,False,10.0,-10.0,STANDARD
2023-05-13,2022/23,Ligue 1,Paris SG,Ajaccio,Ajaccio,A,31.0,Max market,0.042221706128507855,0.03967264083750651,0.03225806451612903,0.002549065291001344,0.3088728899837434,-0.0031226782022701904,H,False,10.0,-10.0,STANDARD
2023-05-13,2022/23,Premier League,Southampton,Fulham,DRAW,D,3.64,Max market,0.28166153059624643,0.2785223543484933,0.2747252747252747,0.003139176247753117,0.025247971370337075,0.0005616775468246238,A,False,10.0,-10.0,STANDARD
2023-05-14,2022/23,Ligue 1,Toulouse,Nantes,DRAW,D,3.82,Max market,0.2645839369662071,0.26178692367804113,0.2617801047120419,0.0027970132881659504,0.010710639210911088,0.0035917870486761316,D,True,10.0,28.2,STANDARD
2023-05-14,2022/23,Bundesliga,Stuttgart,Leverkusen,DRAW,D,3.75,Max market,0.2707560119895643,0.26678723437426916,0.26666666666666666,0.003968777615295127,0.015335044960866018,0.004189114362268764,D,True,10.0,27.5,STANDARD
2023-05-14,2022/23,Ligue 1,Monaco,Lille,DRAW,D,3.94,Max market,0.2603017093821405,0.257589304721761,0.25380710659898476,0.002712404660379475,0.02558873496563341,0.00452292950619293,D,True,10.0,29.4,STANDARD
2023-05-14,2022/23,La Liga,Valladolid,Sevilla,DRAW,D,3.7,Max market,0.27453093179878735,0.2713444553483808,0.27027027027027023,0.003186476450406539,0.015764447655513214,0.01299310291347544,A,False,10.0,-10.0,STANDARD
2023-05-14,2022/23,Premier League,Brentford,West Ham,DRAW,D,3.71,Max market,0.27283217549995614,0.26959533750619824,0.2695417789757412,0.0032368379937579017,0.012207371104837383,-0.0050713424334211665,H,False,10.0,-10.0,STANDARD
2023-05-19,2022/23,La Liga,Cadiz,Valladolid,DRAW,D,3.64,Max market,0.28498882753752897,0.28161739721372747,0.2747252747252747,0.003371430323801494,0.03735933223660548,-0.002232570184396876,H,False,10.0,-10.0,STANDARD
2023-05-19,2022/23,Serie A,Sassuolo,Monza,DRAW,D,3.8,Max market,0.26657946154655526,0.26367586242998475,0.2631578947368421,0.00290359911657051,0.013001953876909944,-0.0005397432740062436,A,False,10.0,-10.0,STANDARD
2023-05-20,2022/23,Premier League,Wolves,Everton,DRAW,D,3.48,Max market,0.29031836981567744,0.28709640553140675,0.28735632183908044,0.003221964284270684,0.010307926958557534,-0.007994686810707419,D,True,10.0,24.8,STANDARD
2023-05-20,2022/23,Bundesliga,Werder Bremen,FC Koln,DRAW,D,3.93,Max market,0.2600976621889022,0.25668694753759613,0.2544529262086514,0.003410714651306046,0.02218381240238565,0.0007392136107733926,D,True,10.0,29.3,STANDARD
2023-05-20,2022/23,La Liga,Almeria,Mallorca,DRAW,D,3.46,Max market,0.2928361106556123,0.2891092376351225,0.28901734104046245,0.0037268730204898515,0.013212942868418676,0.00201845277333651,H,False,10.0,-10.0,STANDARD
2023-05-20,2022/23,Bundesliga,Hertha,Bochum,DRAW,D,3.9,Max market,0.25912235313691967,0.25588842666028194,0.25641025641025644,0.0032339264766377274,0.010577177233986657,-0.0037726543321919825,D,True,10.0,29.0,STANDARD
2023-05-21,2022/23,Premier League,West Ham,Leeds,DRAW,D,3.72,Max market,0.2732488451268892,0.2697903095725541,0.26881720430107525,0.0034585355543350627,0.016485703872027857,0.004901671845341293,H,False,10.0,-10.0,STANDARD
2023-05-21,2022/23,Serie A,Lecce,Spezia,DRAW,D,3.4,Max market,0.30212010469379985,0.29836065573770487,0.29411764705882354,0.0037594489560949795,0.027208355958919572,-0.0023694887596176217,D,True,10.0,24.0,STANDARD
2023-05-21,2022/23,Serie A,Torino,Fiorentina,DRAW,D,3.56,Max market,0.2854321718699107,0.2820227174978319,0.2808988764044944,0.0034094543720787907,0.016138531856882077,0.01375358515152486,D,True,10.0,25.6,STANDARD
2023-05-21,2022/23,La Liga,Valencia,Real Madrid,DRAW,D,3.79,Max market,0.26750626727916954,0.26455272210956415,0.2638522427440633,0.002953545169605387,0.01384875298805266,0.000929361128530426,H,False,10.0,-10.0,STANDARD
2023-05-21,2022/23,Serie A,Napoli,Inter,DRAW,D,3.5,Max market,0.29232178733200126,0.28964039907174166,0.2857142857142857,0.0026813882602595984,0.023126255662004436,-0.02014829298215365,H,False,10.0,-10.0,STANDARD
2023-05-23,2022/23,La Liga,Sociedad,Almeria,Sociedad,H,1.46,Max market,0.7042007347602255,0.6991314602416059,0.684931506849315,0.005069274518619604,0.028133072749929156,-0.006917868369491931,H,True,10.0,4.6,STRONG
2023-05-24,2022/23,La Liga,Espanol,Ath Madrid,DRAW,D,3.74,Max market,0.2721748848539911,0.2683124898489524,0.267379679144385,0.00386239500503871,0.017934069353926718,0.0034144697521339973,D,True,10.0,27.400000000000002,STANDARD
2023-05-25,2022/23,Premier League,Man United,Chelsea,Man United,H,1.7,Max market,0.5952458988396857,0.5906423288365098,0.5882352941176471,0.004603570003175905,0.011918028027465777,0.025699469973002542,H,True,10.0,7.0,STANDARD
2023-05-27,2022/23,Serie A,Salernitana,Udinese,DRAW,D,3.64,Max market,0.27845244880646863,0.2751589109620685,0.2747252747252747,0.0032935378444001184,0.013566913655545854,0.01137273199405342,H,False,10.0,-10.0,STANDARD
2023-05-27,2022/23,Ligue 1,Montpellier,Nice,DRAW,D,3.7,Max market,0.27630295410280326,0.2733954504410367,0.27027027027027023,0.002907503661766564,0.022320930180372178,-0.005954920468300817,A,False,10.0,-10.0,STANDARD
2023-05-27,2022/23,Ligue 1,Clermont,Lorient,DRAW,D,3.64,Max market,0.2788886441166994,0.2760638600079541,0.2747252747252747,0.002824784108745315,0.01515466458478576,0.008916884536333491,H,False,10.0,-10.0,STANDARD
2023-05-27,2022/23,Bundesliga,Ein Frankfurt,Freiburg,DRAW,D,4.0,Max market,0.2547995395071451,0.25149061001522083,0.25,0.003308929491924295,0.019198158028580492,-0.007513549073024539,H,False,10.0,-10.0,STANDARD
2023-05-27,2022/23,La Liga,Sevilla,Real Madrid,DRAW,D,3.68,Max market,0.2787063214791523,0.2759680635576188,0.2717391304347826,0.0027382579215334824,0.025639263043280458,-0.005750512612144265,A,False,10.0,-10.0,STANDARD
2023-05-27,2022/23,Serie A,Fiorentina,Roma,Fiorentina,H,2.2,Max market,0.46479289509951516,0.46151538323631536,0.45454545454545453,0.0032775118631998,0.022544369218933324,-0.03521615658320393,H,True,10.0,12.000000000000002,STANDARD
2023-05-28,2022/23,Serie A,Juventus,Milan,DRAW,D,3.58,Max market,0.2870917992048204,0.2833444501118217,0.27932960893854747,0.0037473490929987308,0.027788641153257077,0.0075449388361690795,A,False,10.0,-10.0,STANDARD
2023-05-28,2022/23,Premier League,Chelsea,Newcastle,DRAW,D,3.86,Max market,0.2665118490034793,0.2633169625991688,0.2590673575129534,0.003194886404310482,0.02873573715343003,-0.008702209192265331,D,True,10.0,28.599999999999998,STANDARD
2023-05-28,2022/23,La Liga,Almeria,Valladolid,DRAW,D,3.83,Max market,0.2717437803144857,0.26847063169560403,0.2610966057441253,0.0032731486188816716,0.04077867860448037,0.007942409725857968,D,True,10.0,28.3,STANDARD
2023-05-28,2022/23,La Liga,Getafe,Osasuna,DRAW,D,3.26,Max market,0.3103601073377874,0.3064350830054697,0.3067484662576687,0.003925024332317728,0.011773949921186855,0.03364209818938341,H,False,10.0,-10.0,STANDARD
2023-05-28,2022/23,Premier League,Leeds,Tottenham,DRAW,D,4.1,Max market,0.2523898369895982,0.24959224408326205,0.24390243902439027,0.0027975929063361604,0.03479833165735258,0.0007369173496117043,A,False,10.0,-10.0,STANDARD
2023-05-28,2022/23,La Liga,Cadiz,Celta,DRAW,D,3.4,Max market,0.3007105697716755,0.2967145914217231,0.29411764705882354,0.0039959783499524115,0.022415937223696725,0.019323427108115188,H,False,10.0,-10.0,STANDARD
2023-05-28,2022/23,La Liga,Vallecano,Villarreal,DRAW,D,3.95,Max market,0.2607140771085515,0.2581524328651203,0.2531645569620253,0.0025616442434311937,0.02982060457877833,-0.0039389129539716405,H,False,10.0,-10.0,STANDARD
2023-05-28,2022/23,Serie A,Bologna,Napoli,DRAW,D,3.6,Max market,0.28246348628831924,0.27953822593945105,0.2777777777777778,0.002925260348868197,0.016868550637949342,-0.007385876458630092,D,True,10.0,26.0,STANDARD
2023-06-02,2022/23,Serie A,Sassuolo,Fiorentina,DRAW,D,4.04,Max market,0.25679904453844304,0.25420088828677656,0.24752475247524752,0.0025981562516664836,0.03746813993530984,0.009885807492199195,A,False,10.0,-10.0,STANDARD
2023-06-03,2022/23,Serie A,Cremonese,Salernitana,DRAW,D,3.9,Max market,0.2640845985554513,0.26128021695422454,0.25641025641025644,0.0028043816012267575,0.029929934366260014,0.015810320519187016,H,False,10.0,-10.0,STANDARD
2023-06-03,2022/23,Ligue 1,Reims,Montpellier,DRAW,D,4.14,Max market,0.2454474439958368,0.2425258522676003,0.24154589371980678,0.0029215917282365,0.016152418142764136,-0.017016812978645518,A,False,10.0,-10.0,STANDARD
2023-06-03,2022/23,Ligue 1,Nice,Lyon,DRAW,D,4.2,Max market,0.24709740182769527,0.2437720257625471,0.23809523809523808,0.0033253760651481556,0.037809087676320186,-0.007719429693758412,H,False,10.0,-10.0,STANDARD
2023-06-03,2022/23,Ligue 1,Auxerre,Lens,DRAW,D,3.81,Max market,0.269966137502682,0.26675873791564864,0.26246719160104987,0.003207399587033366,0.028570983885218393,-0.003242976378922735,A,False,10.0,-10.0,STANDARD
2023-06-03,2022/23,Serie A,Torino,Inter,DRAW,D,3.58,Max market,0.2862548175722037,0.2827431757317589,0.27932960893854747,0.0035116418404448346,0.024792246908489357,-0.005601877313864689,A,False,10.0,-10.0,STANDARD
2023-06-04,2022/23,La Liga,Villarreal,Ath Madrid,DRAW,D,3.88,Max market,0.26564431441997605,0.26239414889689444,0.2577319587628866,0.003250165523081605,0.030699939949506927,-0.007920375527011136,D,True,10.0,28.799999999999997,STANDARD
2023-06-04,2022/23,La Liga,Espanol,Almeria,DRAW,D,3.98,Max market,0.25884245228807956,0.25617004284858624,0.25125628140703515,0.0026724094394933173,0.0301929601065567,0.0015376258085682548,D,True,10.0,29.8,STANDARD
2023-06-04,2022/23,La Liga,Celta,Barcelona,DRAW,D,3.91,Max market,0.2631780496085972,0.2598713130888749,0.2557544757033248,0.0033067365197222975,0.029026173969615154,0.012105311424628729,H,False,10.0,-10.0,STANDARD
2023-06-04,2022/23,La Liga,Elche,Cadiz,DRAW,D,3.6,Max market,0.2847794669780408,0.28118107576450013,0.2777777777777778,0.0035983912135406637,0.02520608112094691,0.010437940736071682,D,True,10.0,26.0,STANDARD
2023-06-04,2022/23,Serie A,Lecce,Bologna,DRAW,D,3.56,Max market,0.28699234484686936,0.283509710709252,0.2808988764044944,0.0034826341376173464,0.02169274765485496,0.0027439422651562295,A,False,10.0,-10.0,STANDARD
2023-08-11,2023/24,La Liga,Almeria,Vallecano,DRAW,D,3.44,Max market,0.297816246153015,0.29412604495487066,0.29069767441860467,0.0036902011981443383,0.02448788676637159,0.008377935360659783,A,False,10.0,-10.0,STANDARD
2023-08-11,2023/24,Ligue 1,Nice,Lille,DRAW,D,3.62,Max market,0.28337822533077334,0.28012226618960734,0.27624309392265195,0.0032559591411659983,0.02582917569739962,0.001229219702125306,D,True,10.0,26.200000000000003,STANDARD
2023-08-12,2023/24,Premier League,Everton,Fulham,DRAW,D,3.57,Max market,0.28320690116087577,0.2800615286691773,0.2801120448179272,0.003145372491698495,0.011048637144326356,0.01260559064444533,A,False,10.0,-10.0,STANDARD
2023-08-12,2023/24,Premier League,Sheffield United,Crystal Palace,DRAW,D,3.42,Max market,0.29952163316882396,0.2956078690380714,0.29239766081871343,0.003913764130752562,0.024363985437377833,0.008125688692563193,A,False,10.0,-10.0,STANDARD
2023-08-12,2023/24,Premier League,Bournemouth,West Ham,DRAW,D,3.62,Max market,0.2822193501332075,0.279186061139766,0.27624309392265195,0.003033288993441463,0.021634047482211205,-0.006731869521833078,D,True,10.0,26.200000000000003,STANDARD
2023-08-12,2023/24,La Liga,Las Palmas,Mallorca,DRAW,D,3.15,Max market,0.32399960319657395,0.31889253901067666,0.31746031746031744,0.005107064185897292,0.02059875006920797,0.013257343443864478,D,True,10.0,21.5,STRONG
2023-08-13,2023/24,Ligue 1,Strasbourg,Lyon,DRAW,D,3.85,Max market,0.265972057797331,0.2634675737353344,0.2597402597402597,0.0025044840619966036,0.023992422519724554,0.0038101077112843718,H,False,10.0,-10.0,STANDARD
2023-08-13,2023/24,La Liga,Celta,Osasuna,DRAW,D,3.44,Max market,0.300085360334629,0.2964205816554811,0.29069767441860467,0.0036647786791479398,0.03229363955112374,0.003794684552147598,A,False,10.0,-10.0,STANDARD
2023-08-13,2023/24,Premier League,Chelsea,Liverpool,DRAW,D,3.82,Max market,0.26639782202770396,0.2637614061532664,0.2617801047120419,0.002636415874437581,0.017639680145829173,-0.00687984895090632,D,True,10.0,28.2,STANDARD
2023-08-14,2023/24,La Liga,Cadiz,Alaves,DRAW,D,3.23,Max market,0.31649245945629007,0.31204673877491174,0.30959752321981426,0.004445720681378329,0.022270644043816956,0.01377261005585434,H,False,10.0,-10.0,STANDARD
2023-08-18,2023/24,Bundesliga,Werder Bremen,Bayern Munich,Bayern Munich,A,1.4,Max market,0.7332023668906241,0.728840191597746,0.7142857142857143,0.004362175292878079,0.02648331364687362,0.00254054873492926,A,True,10.0,3.999999999999999,STANDARD
2023-08-18,2023/24,La Liga,Mallorca,Villarreal,DRAW,D,3.25,Max market,0.3136348826106482,0.3089521867769977,0.3076923076923077,0.0046826958336504965,0.01931336848460674,-0.0120089553359497,A,False,10.0,-10.0,STANDARD
2023-08-18,2023/24,Premier League,Nott'm Forest,Sheffield United,DRAW,D,3.6,Max market,0.28372649619028817,0.2804236384861353,0.2777777777777778,0.003302857704152895,0.021415386285037474,-0.0008473069113961729,H,False,10.0,-10.0,STANDARD
2023-08-19,2023/24,Premier League,Fulham,Brentford,DRAW,D,3.58,Max market,0.28553262245993266,0.2822645559431178,0.27932960893854747,0.0032680665168148826,0.022206788406558875,0.01920547708195508,A,False,10.0,-10.0,STANDARD
2023-08-19,2023/24,Serie A,Empoli,Verona,DRAW,D,3.5,Max market,0.2951956190312963,0.2916178762805053,0.2857142857142857,0.0035777427507910353,0.03318466660953723,-0.007482779963853381,A,False,10.0,-10.0,STANDARD
2023-08-19,2023/24,Serie A,Genoa,Fiorentina,DRAW,D,3.54,Max market,0.289950190641805,0.2864685690826361,0.2824858757062147,0.003481621559168868,0.02642367487198971,0.009146919843083301,A,False,10.0,-10.0,STANDARD
2023-08-19,2023/24,Bundesliga,Hoffenheim,Freiburg,DRAW,D,3.85,Max market,0.2670991593796446,0.2645940325601167,0.2597402597402597,0.002505126819527914,0.02833176361163181,-0.004243893556434952,A,False,10.0,-10.0,STANDARD
2023-08-19,2023/24,La Liga,Osasuna,Ath Bilbao,DRAW,D,3.29,Max market,0.3124133992586088,0.3080200974348058,0.303951367781155,0.004393301823802986,0.027840083560822793,0.01343524524294093,A,False,10.0,-10.0,STANDARD
2023-08-20,2023/24,La Liga,Betis,Ath Madrid,DRAW,D,3.68,Max market,0.2812755309679314,0.2782965091293956,0.2717391304347826,0.0029790218385358225,0.03509395396198767,-0.0022892329645646803,D,True,10.0,26.8,STANDARD
2023-08-20,2023/24,La Liga,Girona,Getafe,DRAW,D,3.37,Max market,0.3054403464825058,0.301433202827431,0.29673590504451036,0.004007143655074763,0.029333967646044457,-9.968349300393253e-06,H,False,10.0,-10.0,STANDARD
2023-08-20,2023/24,Serie A,Lecce,Lazio,DRAW,D,3.56,Max market,0.2907546077505617,0.2870531205817007,0.2808988764044944,0.0037014871688610396,0.03508640359199977,0.0073125495393445705,H,False,10.0,-10.0,STANDARD
2023-08-20,2023/24,Ligue 1,Le Havre,Brest,DRAW,D,3.39,Max market,0.3029196552766154,0.2990114263705225,0.2949852507374631,0.003908228906092881,0.026897631387726273,0.01796203822878567,A,False,10.0,-10.0,STANDARD
2023-08-21,2023/24,La Liga,Alaves,Sevilla,DRAW,D,3.23,Max market,0.31804511003130687,0.31282389522283993,0.30959752321981426,0.005221214808466934,0.027285705401121074,0.0005438160028641836,H,False,10.0,-10.0,STRONG
2023-08-21,2023/24,Serie A,Bologna,Milan,DRAW,D,3.75,Max market,0.2767343158578126,0.2740746757259747,0.26666666666666666,0.0026596401318378926,0.03775368446679739,0.004908399329370539,A,False,10.0,-10.0,STANDARD
2023-08-21,2023/24,La Liga,Granada,Vallecano,DRAW,D,3.26,Max market,0.31555142405754116,0.3108429475849214,0.3067484662576687,0.004708476472619738,0.028697642427584213,-0.00022423355841366677,A,False,10.0,-10.0,STANDARD
2023-08-25,2023/24,La Liga,Las Palmas,Sociedad,DRAW,D,3.46,Max market,0.29766747616511513,0.2934407364787111,0.28901734104046245,0.004226739686404024,0.029929467531298437,-0.0008968548964737866,D,True,10.0,24.6,STANDARD
2023-08-26,2023/24,Premier League,Everton,Wolves,DRAW,D,3.48,Max market,0.2935445350310464,0.28999552476042034,0.28735632183908044,0.0035490102706260407,0.021534981908041484,-0.0038969539667547126,A,False,10.0,-10.0,STANDARD
2023-08-26,2023/24,La Liga,Granada,Mallorca,DRAW,D,3.17,Max market,0.32477663919691246,0.31961613206980144,0.31545741324921134,0.005160507127111025,0.02954194625421258,0.0038083625794256837,H,False,10.0,-10.0,STRONG
2023-08-26,2023/24,Serie A,Monza,Empoli,DRAW,D,3.75,Max market,0.27397227750993863,0.27104247104247103,0.26666666666666666,0.0029298064674675994,0.02739604066226997,-0.00930453774064438,H,False,10.0,-10.0,STANDARD
2023-08-26,2023/24,La Liga,Cadiz,Almeria,DRAW,D,3.52,Max market,0.2891449431914034,0.2857696958634694,0.2840909090909091,0.0033752473279339834,0.01779020003373999,-2.4762387606402925e-05,D,True,10.0,25.2,STANDARD
2023-08-26,2023/24,Bundesliga,Darmstadt,Union Berlin,DRAW,D,3.63,Max market,0.2826471068900208,0.2792376306422565,0.27548209366391185,0.0034094762477643314,0.026008998010775608,0.0028575566586179213,A,False,10.0,-10.0,STANDARD
2023-08-27,2023/24,Ligue 1,Montpellier,Reims,DRAW,D,3.71,Max market,0.2742806098992594,0.271667117758505,0.2695417789757412,0.002613492140754403,0.01758106272625226,-0.0014689295026536486,A,False,10.0,-10.0,STANDARD
2023-08-28,2023/24,La Liga,Getafe,Alaves,DRAW,D,3.06,Max market,0.3322871018817364,0.3272101033295063,0.32679738562091504,0.005076998552230094,0.01679853175811341,0.027016248112299412,H,False,10.0,-10.0,STRONG
2023-08-28,2023/24,La Liga,Vallecano,Ath Madrid,DRAW,D,3.62,Max market,0.27940877392064695,0.27621774515418124,0.27624309392265195,0.003191028766465709,0.011459761592741868,0.012002582639793147,A,False,10.0,-10.0,STANDARD
2023-08-28,2023/24,Serie A,Salernitana,Udinese,DRAW,D,3.52,Max market,0.29131858018062023,0.28781547852069633,0.2840909090909091,0.0035031016599239018,0.025441402235783173,0.005741517285632325,D,True,10.0,25.2,STANDARD
2023-09-01,2023/24,Serie A,Roma,Milan,DRAW,D,3.35,Max market,0.3085341416495849,0.3041674183655061,0.29850746268656714,0.004366723284078833,0.03358937452610955,0.008687476619785028,A,False,10.0,-10.0,STANDARD
2023-09-01,2023/24,La Liga,Cadiz,Villarreal,DRAW,D,3.72,Max market,0.2754940301462501,0.27248986272832115,0.26881720430107525,0.0030041674179289712,0.024837792144050574,-0.0005139189397689314,H,False,10.0,-10.0,STANDARD
2023-09-01,2023/24,Serie A,Sassuolo,Verona,DRAW,D,3.81,Max market,0.26953995015925625,0.26703106014986694,0.26246719160104987,0.0025088900093893085,0.02694721010676626,-0.0019612782031205866,H,False,10.0,-10.0,STANDARD
2023-09-02,2023/24,Bundesliga,M'gladbach,Bayern Munich,Bayern Munich,A,1.37,Max market,0.739622319868673,0.7326881366246367,0.7299270072992701,0.006934183244036274,0.013282578220082053,0.03267072270286231,A,True,10.0,3.700000000000001,STRONG
2023-09-02,2023/24,Premier League,Sheffield United,Everton,DRAW,D,3.36,Max market,0.30112800984910043,0.2971688985597675,0.2976190476190476,0.003959111289332906,0.011790113092977395,-0.012001345120021434,D,True,10.0,23.599999999999998,STANDARD
2023-09-02,2023/24,Bundesliga,Werder Bremen,Mainz,DRAW,D,3.75,Max market,0.2713081368905624,0.2686567164179104,0.26666666666666666,0.0026514204726519885,0.017405513339608936,0.005541244732124695,H,False,10.0,-10.0,STANDARD
2023-09-03,2023/24,Bundesliga,Union Berlin,RB Leipzig,DRAW,D,3.64,Max market,0.28094899673923246,0.27793394237526353,0.2747252747252747,0.0030150543639689276,0.022654348130806135,-0.011551889866507792,A,False,10.0,-10.0,STANDARD
2023-09-03,2023/24,Serie A,Lecce,Salernitana,DRAW,D,3.58,Max market,0.28555921535318,0.28249114301696815,0.27932960893854747,0.003068072336211869,0.022301990964384455,0.004755463686156924,H,False,10.0,-10.0,STANDARD
2023-09-03,2023/24,Ligue 1,Le Havre,Lorient,DRAW,D,3.36,Max market,0.30722639676510816,0.30305232558139533,0.2976190476190476,0.004174071183712824,0.032280693130763316,0.001689978784535695,H,False,10.0,-10.0,STANDARD
2023-09-03,2023/24,Bundesliga,Ein Frankfurt,FC Koln,DRAW,D,3.66,Max market,0.27772252082490295,0.27483870967741936,0.27322404371584696,0.002883811147483595,0.0164644262191449,0.008088156354173592,D,True,10.0,26.6,STANDARD
2023-09-03,2023/24,Serie A,Torino,Genoa,DRAW,D,3.47,Max market,0.2959875134864949,0.2929564859656593,0.2881844380403458,0.003031027520835561,0.02707667179813722,-0.0009618391768665968,H,False,10.0,-10.0,STANDARD
2023-09-15,2023/24,La Liga,Vallecano,Alaves,DRAW,D,3.35,Max market,0.3050013813958635,0.30066283330359955,0.29850746268656714,0.004338548092263972,0.02175462767614289,-0.0007811532996789272,H,False,10.0,-10.0,STANDARD
2023-09-16,2023/24,Serie A,Juventus,Lazio,DRAW,D,3.6,Max market,0.28091316776449843,0.27826441784548417,0.2777777777777778,0.0026487499190142594,0.011287403952194408,-0.004740704594704992,H,False,10.0,-10.0,STANDARD
2023-09-16,2023/24,Bundesliga,Wolfsburg,Union Berlin,DRAW,D,3.62,Max market,0.27973840108453996,0.2767753909815615,0.27624309392265195,0.0029630101029784472,0.01265301192603463,0.008958176301472609,H,False,10.0,-10.0,STANDARD
2023-09-16,2023/24,La Liga,Celta,Mallorca,DRAW,D,3.25,Max market,0.3109292511031055,0.3064382814835658,0.3076923076923077,0.004490969619539709,0.010520066085092816,0.003473311888414432,A,False,10.0,-10.0,STANDARD
2023-09-17,2023/24,Serie A,Frosinone,Sassuolo,DRAW,D,3.68,Max market,0.2769335066416977,0.27394512980744606,0.2717391304347826,0.002988376834251627,0.0191153044414476,-0.0039947862251618615,H,False,10.0,-10.0,STANDARD
2023-09-17,2023/24,Serie A,Monza,Lecce,DRAW,D,3.57,Max market,0.2844195671403896,0.28120262758969183,0.2801120448179272,0.0032169395506977394,0.015377854691190684,0.009385741950291515,D,True,10.0,25.7,STANDARD
2023-09-17,2023/24,La Liga,Getafe,Osasuna,DRAW,D,3.09,Max market,0.33274173277215097,0.32742459988522604,0.3236245954692557,0.005317132886924925,0.02817195426594643,0.01066273504159787,H,False,10.0,-10.0,STRONG
2023-09-17,2023/24,Serie A,Fiorentina,Atalanta,DRAW,D,3.72,Max market,0.27433180771805526,0.27147625967089506,0.26881720430107525,0.0028555480471602057,0.020514324711165655,0.013618772006330715,H,False,10.0,-10.0,STANDARD
2023-09-17,2023/24,Bundesliga,Darmstadt,M'gladbach,DRAW,D,3.79,Max market,0.26829842003826887,0.26579276575822924,0.2638522427440633,0.0025056542800396264,0.01685101194503913,-0.0012274560664602974,D,True,10.0,27.9,STANDARD
2023-09-18,2023/24,Serie A,Salernitana,Torino,DRAW,D,3.44,Max market,0.2992994130125771,0.29570345408593096,0.29069767441860467,0.003595958926646159,0.029589980763265356,0.011884308881182304,A,False,10.0,-10.0,STANDARD
2023-09-18,2023/24,Serie A,Verona,Bologna,DRAW,D,3.46,Max market,0.2919751391993567,0.28840921170581557,0.28901734104046245,0.003565927493541121,0.01023398162977407,-0.004951497889084333,D,True,10.0,24.6,STANDARD
2023-09-18,2023/24,La Liga,Granada,Girona,DRAW,D,3.52,Max market,0.28740237502333377,0.2840862614606951,0.2840909090909091,0.0033161135626386673,0.011656360082134887,-0.012304890510381694,A,False,10.0,-10.0,STANDARD
2023-09-22,2023/24,Serie A,Salernitana,Frosinone,DRAW,D,3.47,Max market,0.2978367592210359,0.29422707015696864,0.2881844380403458,0.0036096890640672785,0.03349355449699476,0.0010735074655087162,D,True,10.0,24.700000000000003,STANDARD
2023-09-22,2023/24,Ligue 1,Monaco,Nice,DRAW,D,3.8,Max market,0.27062131321087823,0.268013104585845,0.2631578947368421,0.002608208625033248,0.02836099020133731,-0.00016323077651503315,A,False,10.0,-10.0,STANDARD
2023-09-23,2023/24,La Liga,Osasuna,Sevilla,DRAW,D,3.36,Max market,0.3024529082410923,0.2984486403210204,0.2976190476190476,0.004004267920071858,0.016241771690070017,-0.001728987309868868,D,True,10.0,23.599999999999998,STANDARD
2023-09-23,2023/24,Premier League,Luton,Wolves,DRAW,D,3.58,Max market,0.2823835721998462,0.27952398497354414,0.27932960893854747,0.002859587226302085,0.010933188475449551,0.010762812188527537,D,True,10.0,25.8,STANDARD
2023-09-24,2023/24,La Liga,Betis,Cadiz,DRAW,D,3.73,Max market,0.2717968687120661,0.26901988217729117,0.2680965147453083,0.002776986534774928,0.013802320296006476,-0.000713565799426441,D,True,10.0,27.3,STANDARD
2023-09-24,2023/24,Serie A,Udinese,Fiorentina,DRAW,D,3.64,Max market,0.27985961246801677,0.2767857142857143,0.2747252747252747,0.0030738981823024702,0.0186889893835811,0.012922036667271763,A,False,10.0,-10.0,STANDARD
2023-09-24,2023/24,La Liga,Ath Madrid,Real Madrid,DRAW,D,3.5,Max market,0.2889296368897457,0.2857323152647188,0.2857142857142857,0.0031973216250268943,0.011253729114109934,0.0023883819668616413,H,False,10.0,-10.0,STANDARD
