date,league,home_team,away_team,expected_home_goals,expected_away_goals,prob_home,prob_draw,prob_away,result
2024-08-23,Ligue 1,Paris SG,Montpellier,2.549151623687399,0.8143732522023545,0.7488719643766636,0.1535880097074796,0.09754002591585686,H
2024-08-23,La Liga,Celta,Valencia,1.510425817066163,1.1106594418956623,0.4644509568488971,0.25649631329498285,0.27905272985612,H
2024-08-23,Bundesliga,M'gladbach,Leverkusen,0.947032753919944,2.43530210902047,0.12795661981789774,0.1708946681761282,0.7011487120059741,A
2024-08-23,La Liga,Sevilla,Villarreal,1.3220992568166154,1.5179970594730114,0.3312257940658381,0.2493953458581838,0.419378860075978,A
2024-08-24,Ligue 1,St Etienne,Le Havre,1.4330526057661945,1.2623907171098836,0.4106389584188496,0.2573393887560792,0.33202165282507123,A
2024-08-24,La Liga,Getafe,Vallecano,1.3498029198270463,1.0868677265498454,0.42755766079704033,0.2712189931840228,0.3012233460189369,D
2024-08-24,Premier League,Aston Villa,Arsenal,1.1898719983817012,1.7612739768944021,0.2577718938125993,0.2345174464745188,0.5077106597128819,A
2024-08-24,Serie A,Udinese,Lazio,1.1407908573769354,1.533070015256362,0.2828788293459302,0.25383982374392583,0.4632813469101439,H
2024-08-24,Premier League,Crystal Palace,West Ham,1.9140471625122193,1.1045939339633877,0.5623380014427937,0.2214728440231706,0.21618915453403564,A
2024-08-24,Ligue 1,Lyon,Monaco,1.4173033983273264,1.556317275886248,0.347537725029435,0.24358738910978425,0.4088748858607808,A
2024-08-24,Bundesliga,RB Leipzig,Bochum,2.504054448981829,0.8016721975542416,0.7446631325625853,0.15660790850562045,0.09872895893179416,H
2024-08-24,La Liga,Osasuna,Mallorca,1.5457833811367854,1.135729964719206,0.46766585096943636,0.25289844012418883,0.2794357089063748,H
2024-08-24,Premier League,Fulham,Leicester,1.529765374872096,1.105868630852202,0.47050840202461036,0.2549367561028095,0.27455484187258006,H
2024-08-24,Bundesliga,Augsburg,Werder Bremen,1.3203293681496835,1.4295049188297078,0.34754468877005446,0.25502228034008717,0.39743303088985826,D
2024-08-24,Serie A,Inter,Lecce,2.9747615969427295,0.6098819670752134,0.8452338221054286,0.10611112391951841,0.048655053975053,H
2024-08-24,Premier League,Brighton,Man United,1.2963588509959256,1.300409902660227,0.36699783492413496,0.2641051178862882,0.36889704718957683,H
2024-08-24,Serie A,Parma,Milan,0.8721819756288995,2.594939752036406,0.10317229012407253,0.15341994415617508,0.7434077657197524,H
2024-08-24,Bundesliga,Freiburg,Stuttgart,1.2057689941464105,1.545138615944682,0.29720187547530186,0.2512031035412971,0.4515950209834011,H
2024-08-24,Bundesliga,Mainz,Union Berlin,1.6657308271619022,1.147248067768744,0.49472604807078596,0.24267750426799303,0.262596447661221,D
2024-08-24,Premier League,Tottenham,Everton,1.8176296245594263,0.9391634341454355,0.5803931684880558,0.22791842522021755,0.19168840629172662,H
2024-08-24,La Liga,Espanol,Sociedad,1.2335447066239997,1.4764440327277162,0.31653916126124676,0.25542988003255723,0.42803095870619606,A
2024-08-24,Premier League,Southampton,Nott'm Forest,1.3881894127630872,1.4049313211627141,0.36962205782073637,0.2531545549576099,0.3772233872216537,A
2024-08-24,Bundesliga,Dortmund,Ein Frankfurt,2.142911916023836,1.0346437857458939,0.6269375039877406,0.19988398843944968,0.17317850757280964,H
2024-08-24,Serie A,Monza,Genoa,1.383743490461619,1.2566553015940776,0.39908979073402173,0.2609289942428048,0.3399812150231734,A
2024-08-24,Premier League,Man City,Ipswich,3.1670698178042556,0.5984179996818962,0.8663322515398041,0.09281804530174799,0.040849703158447964,H
2024-08-24,Bundesliga,Hoffenheim,Holstein Kiel,1.786482828311355,1.089850592919734,0.5368553213206914,0.23250412052166158,0.23064055815764714,H
2024-08-24,Ligue 1,Lille,Angers,2.755552427763322,0.6679747932069973,0.8085689310624976,0.12657115326506987,0.06485991567243253,H
2024-08-24,La Liga,Barcelona,Ath Bilbao,2.1118561734132792,0.888414184520824,0.6553079546585945,0.19725104553615144,0.1474409998052541,H
2024-08-25,Ligue 1,Marseille,Reims,1.9317305747215119,0.9580649785775873,0.6011523207103628,0.2170740574757553,0.18177362181388182,D
2024-08-25,La Liga,Leganes,Las Palmas,1.5942569517508784,0.9505728589008573,0.5241101945558373,0.2508447390042158,0.22504506643994687,H
2024-08-25,Premier League,Wolves,Chelsea,1.1486983908958173,1.6956564115278558,0.25821682486529896,0.24016815205440703,0.5016150230802939,A
2024-08-25,Serie A,Napoli,Bologna,1.3880323415725662,1.2565229478049051,0.4002365166506134,0.2606467986899959,0.33911668465939077,H
2024-08-25,La Liga,Alaves,Betis,1.1771981355185919,1.4618649896937497,0.3047114431630926,0.25851138987565164,0.43677716696125574,D
2024-08-25,Serie A,Torino,Atalanta,1.2985582431434641,1.579345762585552,0.31423072318057826,0.24612705698405876,0.43964221983536306,H
2024-08-25,La Liga,Ath Madrid,Girona,1.7324931222531617,1.288413176328744,0.4787691216261219,0.23568952091031717,0.285541357463561,H
2024-08-25,Premier League,Liverpool,Brentford,2.5471007062692923,0.8036842362941037,0.7508846407367424,0.15307257898710996,0.0960427802761476,H
2024-08-25,Bundesliga,St Pauli,Heidenheim,1.2598980527555577,1.184563476945195,0.38142422018331446,0.2733997810509526,0.3451759987657329,A
2024-08-25,Premier League,Bournemouth,Newcastle,1.229125610700188,1.636937914505199,0.2872323127795046,0.24369499740629966,0.4690726898141957,D
2024-08-25,Ligue 1,Nantes,Auxerre,1.3213148822597545,1.1568834510881134,0.4041324087393355,0.27031301306421396,0.32555457819645056,H
2024-08-25,Ligue 1,Nice,Toulouse,1.7756899023112076,1.0041599501791123,0.5548431321551207,0.23294405593886866,0.21221281190601063,D
2024-08-25,Serie A,Fiorentina,Venezia,2.2467141700521114,0.85640046980602,0.6885377152204549,0.1829285452379452,0.12853373954159988,D
2024-08-25,Bundesliga,Wolfsburg,Bayern Munich,1.0525093318149814,1.942261985519172,0.20102162460253137,0.21817257213488894,0.5808058032625797,A
2024-08-25,La Liga,Real Madrid,Valladolid,3.061279996530844,0.6285025872543489,0.8508465043580076,0.10176971587139051,0.047383779770602034,H
2024-08-25,Serie A,Roma,Empoli,1.7761671970832777,0.8432156563341295,0.5948785203349802,0.23027700111357338,0.17484447855144644,A
2024-08-25,Ligue 1,Strasbourg,Rennes,1.345083519212196,1.5747349548766938,0.32648696145628575,0.2450038453268991,0.42850919321681524,H
2024-08-25,Ligue 1,Lens,Brest,1.6728431697668074,1.1739100035739032,0.49030952516880677,0.24177438513568453,0.2679160896955087,H
2024-08-26,Serie A,Cagliari,Como,1.3223472247844434,1.1580873610223046,0.4041464170832252,0.27017261995649994,0.3256809629602749,D
2024-08-26,Serie A,Verona,Juventus,1.129073901625389,1.7988741715959669,0.23794140089112828,0.2315343682640978,0.530524230844774,A
2024-08-26,La Liga,Villarreal,Celta,1.8752609799671556,1.0557907447569594,0.5652061656024643,0.22426552218261364,0.21052831221492213,H
2024-08-27,La Liga,Vallecano,Barcelona,0.837022982059129,2.07973481035079,0.14047514097162384,0.1981494702880719,0.6613753887403043,A
2024-08-27,La Liga,Mallorca,Sevilla,1.4410350041459747,1.1609449692153542,0.43501775519122743,0.2607243463372616,0.30425789847151097,D
2024-08-28,La Liga,Sociedad,Alaves,1.7696307010887848,0.8399519344953409,0.5941999651493203,0.23092032199927948,0.1748797128514002,A
2024-08-28,La Liga,Ath Madrid,Espanol,2.61169013599828,0.7925805689165274,0.7629643900786212,0.14696818779970558,0.09006742212167324,D
2024-08-28,La Liga,Ath Bilbao,Valencia,1.8046415617857332,0.9634014405368981,0.5714695184862727,0.22962167467575492,0.19890880683797232,H
2024-08-28,La Liga,Valladolid,Leganes,1.273062743384668,1.1715110793748669,0.38782818060271224,0.2731955946621154,0.33897622473517236,D
2024-08-29,La Liga,Las Palmas,Real Madrid,0.7564405204863028,2.7987191743252082,0.07397327043735422,0.12973522695515197,0.7962915026074938,D
2024-08-29,La Liga,Girona,Osasuna,1.9806727148377505,0.989843121259572,0.6040210277182121,0.21324190714778685,0.182737065134001,H
2024-08-30,Serie A,Inter,Atalanta,2.1948251466957314,1.1011122328990435,0.6219450682292971,0.19755313416435052,0.18050179760635238,H
2024-08-30,Bundesliga,Union Berlin,St Pauli,1.5195565367093888,1.06745992943648,0.47689149220121724,0.25667505913569116,0.2664334486630916,H
2024-08-30,Ligue 1,Lyon,Strasbourg,1.7529321221499063,1.059570838595938,0.5361911799790697,0.2354178857680382,0.2283909342528922,H
2024-08-30,Serie A,Venezia,Torino,1.1001098849376267,1.608098879463496,0.2602410633570841,0.24819867768415443,0.4915602589587615,A
2024-08-31,Serie A,Bologna,Empoli,1.832371618038118,0.9208769395632517,0.5882518166110847,0.22606451297322774,0.18568367041568748,D
2024-08-31,Serie A,Napoli,Parma,2.2246817507469583,0.7270631540966735,0.715212760454918,0.17774187589884877,0.10704536364623331,H
2024-08-31,La Liga,Leganes,Mallorca,1.4323777109987825,1.098635143314262,0.4469354634239236,0.26359236128791647,0.2894721752881601,A
2024-08-31,Premier League,Nott'm Forest,Wolves,1.6446545751819215,1.0915894862831717,0.5025789707409037,0.24507118752138188,0.2523498417377144,D
2024-08-31,Bundesliga,Bochum,M'gladbach,1.469831897703014,1.272553948462572,0.4178619560352173,0.25443076058617486,0.32770728337860777,A
2024-08-31,Bundesliga,Holstein Kiel,Wolfsburg,1.4143281634162406,1.158544796637957,0.42856394459131153,0.2629362997498334,0.30849975565885507,A
2024-08-31,Ligue 1,Montpellier,Nantes,1.5675800153512878,1.0188050745905395,0.5007332685398515,0.25297345474428484,0.24629327671586368,A
2024-08-31,Serie A,Lecce,Cagliari,1.2977382444224315,1.1812755735164853,0.39242866694896184,0.27082228405521563,0.33674904899582253,H
2024-08-31,Serie A,Lazio,Milan,1.5073048414467831,1.5026448494952216,0.3797523558029685,0.24254182713214797,0.3777058170648835,D
2024-08-31,Premier League,Arsenal,Brighton,2.277056894756412,0.8078117124477007,0.7053965575800304,0.17744275131780216,0.11716069110216742,D
2024-08-31,La Liga,Espanol,Vallecano,1.3740864057161994,1.1235231145680393,0.42576986935596667,0.26760958702690296,0.3066205436171305,H
2024-08-31,Premier League,Leicester,Aston Villa,1.1384006012736199,1.480696045336264,0.29133440999338395,0.2582470032024755,0.4504185868041406,A
2024-08-31,Premier League,Brentford,Southampton,1.8683837068597862,0.9041261743715723,0.6004629806250875,0.22199906468764438,0.17753795468726813,H
2024-08-31,Bundesliga,Stuttgart,Mainz,1.8989622778969348,1.038843302107339,0.5745273648658161,0.2218560623138065,0.20361657282037748,D
2024-08-31,Bundesliga,Ein Frankfurt,Hoffenheim,1.575648674544817,1.4314125310711547,0.4106624697417585,0.24199555693903754,0.34734197331920386,H
2024-08-31,Ligue 1,Toulouse,Marseille,1.2101502784841114,1.596973555119393,0.28934522307912447,0.24712807727161593,0.46352669964925963,A
2024-08-31,Bundesliga,Werder Bremen,Dortmund,1.234079854397555,1.8535006425812193,0.25390981729088347,0.22714858524821707,0.5189415974608994,D
2024-08-31,La Liga,Barcelona,Valladolid,2.621877257513921,0.6019526963953854,0.8049377415190454,0.13222145433587448,0.06284080414508018,H
2024-08-31,Premier League,Ipswich,Fulham,1.3094446571529201,1.1762448556755856,0.3966871001157079,0.2702216373766958,0.3330912625075962,D
2024-08-31,Premier League,Everton,Bournemouth,1.3888541078135535,1.1650944789445992,0.4203812821117404,0.2646763550249296,0.31494236286332994,A
2024-08-31,Ligue 1,Brest,St Etienne,1.914148250776689,0.8811643598243862,0.616184311131384,0.21666117257598702,0.16715451629262892,H
2024-08-31,Bundesliga,Leverkusen,RB Leipzig,2.1786246622865333,1.128939677546858,0.6123903585236155,0.19969932750512803,0.1879103139712566,A
2024-08-31,Premier League,West Ham,Man City,0.8767009049515103,2.602634023175724,0.1033102697334804,0.15307171902334388,0.7436180112431757,A
2024-08-31,La Liga,Valencia,Villarreal,1.2390312804514805,1.7249455671212097,0.27510232873632207,0.2369019937964773,0.48799567746720063,D
2024-08-31,La Liga,Ath Bilbao,Ath Madrid,1.24244774352535,1.4236294449963947,0.32865723470013763,0.2588332506570827,0.4125095146427797,A
2024-09-01,Ligue 1,Reims,Rennes,1.3788328578489712,1.3266205860282068,0.3831316330888932,0.2577761432217472,0.3590922236893596,H
2024-09-01,Ligue 1,Angers,Nice,0.9227717501228268,1.7525544647095987,0.19629765464752388,0.23429109657869085,0.5694112487737852,A
2024-09-01,Ligue 1,Monaco,Lens,1.8015375482504012,1.0775974995883721,0.5432432931887693,0.2311075775934448,0.2256491292177858,D
2024-09-01,Serie A,Genoa,Verona,1.627956845326543,1.0543708906164813,0.5072947406548305,0.2469153378921084,0.24578992145306108,A
2024-09-01,La Liga,Sevilla,Girona,1.160354722125412,1.8060317456013044,0.24411976375213248,0.23096373976414125,0.5249164964837263,A
2024-09-01,Premier League,Newcastle,Tottenham,1.5558885965947808,1.2997435694070034,0.4335939596354134,0.24767214151919956,0.31873389884538705,H
2024-09-01,La Liga,Alaves,Las Palmas,1.5895800473423434,0.9461140416859308,0.5240386911730346,0.25134671975760126,0.22461458906936405,H
2024-09-01,Premier League,Man United,Liverpool,1.2114956184502483,1.7071305940409554,0.27142714834064813,0.23859662176626165,0.48997622989309025,A
2024-09-01,Serie A,Juventus,Roma,1.9320413480079974,1.0024974715870594,0.5904989290392639,0.2180970360240063,0.19140403493672975,D
2024-09-01,La Liga,Getafe,Sociedad,1.1107148614480133,1.398534634213245,0.2987296309501556,0.2660685335097796,0.4352018355400648,D
2024-09-01,Ligue 1,Lille,Paris SG,1.3685991978785126,1.8265252390597981,0.2887758489155272,0.22819650911992964,0.48302764196454323,A
2024-09-01,Serie A,Udinese,Como,1.4800132922296811,0.9982398987032507,0.4831570550353131,0.2618574862911165,0.2549854586735704,H
2024-09-01,Bundesliga,Bayern Munich,Freiburg,2.1797357052763027,0.9255629591119349,0.6597013311237522,0.19243868765865182,0.14785998121759597,H
2024-09-01,Serie A,Fiorentina,Monza,1.7815699655004624,0.9424152576620374,0.5713066538075947,0.23161107682361876,0.19708226936878656,D
2024-09-01,La Liga,Osasuna,Celta,1.5089093781117668,1.264388698207677,0.4295272284335965,0.25204449563770964,0.3184282759286938,H
2024-09-01,La Liga,Real Madrid,Betis,2.24030235204616,0.8283512635991295,0.6939640865515334,0.18205495896322219,0.12398095448524443,H
2024-09-01,Bundesliga,Heidenheim,Augsburg,1.7879149337868236,0.951749367668639,0.5704756692556787,0.2311117542305734,0.1984125765137479,H
2024-09-01,Ligue 1,Le Havre,Auxerre,1.5214918165434217,1.1174409789844184,0.46571329406920314,0.255380824673739,0.27890588125705795,H
2024-09-01,Premier League,Chelsea,Crystal Palace,1.9688606085759601,1.1813839704118847,0.5566057601269934,0.2178062069153414,0.2255880329576653,D
2024-09-13,La Liga,Betis,Leganes,1.565478326877865,0.9369292520386916,0.5202266707082244,0.25391351235362114,0.22585981693815463,H
2024-09-13,Ligue 1,St Etienne,Lille,0.9297072374665729,1.8616613568844493,0.18404910358926285,0.2232962883504787,0.5926546080602584,H
2024-09-13,Bundesliga,Dortmund,Heidenheim,2.0635987978370833,1.0227785535870584,0.6135997892623533,0.20655327714393223,0.17984693359371443,H
2024-09-14,Bundesliga,Wolfsburg,Ein Frankfurt,1.43668673319997,1.3231403237995103,0.3986735506429917,0.2544535048210656,0.34687294453594275,A
2024-09-14,Ligue 1,Auxerre,Monaco,0.9353464648065075,1.9522393979487322,0.1744424052105852,0.21446034211443613,0.6110972526749786,A
2024-09-14,Premier League,Crystal Palace,Leicester,1.7800383004739444,1.0043300441891276,0.5558139174558294,0.2325288626092941,0.21165721993487657,D
2024-09-14,Serie A,Milan,Venezia,2.492466252283601,0.7325867149983969,0.758146764453933,0.15303534858473247,0.08881788696133455,H
2024-09-14,Premier League,Bournemouth,Chelsea,1.2784930136970838,1.561794770109378,0.31240725914251116,0.24791997233897933,0.4396727685185095,A
2024-09-14,La Liga,Espanol,Alaves,1.2970404976794945,1.2059579715650552,0.3869301003217702,0.26951428949807005,0.3435556101801597,H
2024-09-14,Premier League,Brighton,Ipswich,1.7083309439668155,0.9561519028770795,0.5506785742172483,0.23917733415014888,0.21014409163260275,D
2024-09-14,Premier League,Liverpool,Nott'm Forest,2.7135040683525693,0.7029854399815508,0.795984089211979,0.13247188594633305,0.07154402484168798,A
2024-09-14,Bundesliga,Holstein Kiel,Bayern Munich,0.9417639731615205,1.9304238012420591,0.17839375606435295,0.21677494244514858,0.6048313014904985,A
2024-09-14,Ligue 1,Paris SG,Brest,2.6569675251179503,0.896491802083906,0.7476422958727272,0.14993722742672577,0.10242047670054699,H
2024-09-14,Serie A,Empoli,Juventus,1.0255105253851926,1.7846072168346994,0.21595144889425036,0.23228819572029488,0.5517603553854549,D
2024-09-14,Bundesliga,Freiburg,Bochum,1.7976467793471007,0.9257022899774126,0.5791450505133598,0.2297013367893413,0.1911536126972988,H
2024-09-14,La Liga,Mallorca,Villarreal,1.1687395951079937,1.4521603800388434,0.3042727076764227,0.259566761313671,0.43616053100990626,A
2024-09-14,Bundesliga,RB Leipzig,Union Berlin,2.114571818842376,0.9238889229598692,0.6473641051852588,0.19845421532559376,0.15418167948914754,D
2024-09-14,Premier League,Southampton,Man United,0.9998636549556542,1.8136615494073698,0.20608301921903174,0.22925782777227469,0.5646591530086935,A
2024-09-14,Serie A,Como,Bologna,1.0922614865916846,1.4625590560091999,0.28251599732537447,0.2611552710599122,0.4563287316147133,D
2024-09-14,La Liga,Sevilla,Getafe,1.4286758988807493,1.0604230332636184,0.45483470260647985,0.26514643194720405,0.2800188654463161,H
2024-09-14,Bundesliga,M'gladbach,Stuttgart,1.2435564831098247,1.6628462641015547,0.28638723690214324,0.24148546968079765,0.47212729341705917,A
2024-09-14,La Liga,Sociedad,Real Madrid,0.9667416237641012,1.7944095790515457,0.2010209200359166,0.23068213672235002,0.5682969432417334,A
2024-09-14,Ligue 1,Marseille,Nice,1.8063867505807607,1.2130429111400347,0.5129219533434378,0.2308449951308192,0.25623305152574294,H
2024-09-14,Premier League,Fulham,West Ham,1.4742168777470275,1.2641684222580496,0.42078920703639194,0.25445336706189486,0.3247574259017132,D
2024-09-14,Bundesliga,Hoffenheim,Leverkusen,1.237783810122802,2.2592502375562,0.19982801208443216,0.19620502429098013,0.6039669636245877,A
2024-09-14,Premier League,Man City,Brentford,3.126791211005595,0.690999718819743,0.846489676823734,0.10221327908223347,0.05129704409403247,H
2024-09-14,Premier League,Aston Villa,Everton,1.9808190598610602,0.9196610241661533,0.6209960840927874,0.21117967575766217,0.1678242401495504,H
2024-09-15,La Liga,Celta,Valladolid,1.8239999277397299,0.9544858218543465,0.5780789145987588,0.227557112047878,0.19436397335336308,H
2024-09-15,Serie A,Genoa,Roma,1.200196863562188,1.2954823521790555,0.3423113030565085,0.2699453562651836,0.38774334067830796,D
2024-09-15,La Liga,Ath Madrid,Valencia,2.227608854428235,0.7823078588788053,0.7025610988646466,0.1807272769537654,0.1167116241815881,H
2024-09-15,Serie A,Cagliari,Napoli,1.0408086481227696,1.6201526993991493,0.24363899984932683,0.2477540959244262,0.508606904226247,A
2024-09-15,Premier League,Wolves,Newcastle,1.1387854038110408,1.708108394229032,0.2539000872381131,0.23920138639392233,0.5068985263679646,A
2024-09-15,Ligue 1,Nantes,Reims,1.2878668555104917,1.2862879372436866,0.36764202305538735,0.26545901240062597,0.36689896454398657,A
2024-09-15,Ligue 1,Rennes,Montpellier,1.7649090380163537,1.0314963833368838,0.5457259679480897,0.23417993394797446,0.22009409810393585,H
2024-09-15,Bundesliga,Augsburg,St Pauli,1.3102153389596596,1.1882102610514444,0.39429903310586206,0.2695314406551195,0.3361695262390184,H
2024-09-15,Serie A,Atalanta,Fiorentina,1.8206588299261532,1.1674664463384417,0.526644386747315,0.22976457564598723,0.24359103760669773,H
2024-09-15,La Liga,Las Palmas,Ath Bilbao,1.0171695095465163,1.5441236828708895,0.24957490009607333,0.25525837090441805,0.49516672899950864,A
2024-09-15,Ligue 1,Strasbourg,Angers,2.1606544507921006,0.7904614115081341,0.6882749596491237,0.18776500345383965,0.12396003689703675,D
2024-09-15,La Liga,Girona,Barcelona,1.4181779106453483,1.7673062522218208,0.3100087794468363,0.23119456259322183,0.45879665795994184,A
2024-09-15,Ligue 1,Lens,Lyon,1.6050819103866603,1.1082327040221005,0.48890966900582183,0.24834718398617237,0.26274314700800583,D
2024-09-15,Serie A,Monza,Inter,0.8485631849015156,2.240308903703798,0.12767090368526715,0.18312268752010175,0.689206408794631,D
2024-09-15,Serie A,Torino,Lecce,1.9082532821804772,0.8184803268754064,0.6305472837346424,0.2151808374820405,0.1542718787833171,D
2024-09-15,Bundesliga,Mainz,Werder Bremen,1.6809006172888061,1.175002408622147,0.49200446438723017,0.2411093786619304,0.26688615695083945,A
2024-09-15,Ligue 1,Toulouse,Le Havre,1.5026357637465035,1.1339585641731953,0.45708225056419277,0.25655049393622276,0.28636725549958436,H
2024-09-15,Premier League,Tottenham,Arsenal,1.178638280361932,1.6355186977777467,0.2751387408452633,0.24471243382385924,0.4801488253308775,A
2024-09-16,Serie A,Lazio,Verona,1.9528265438433197,0.9729637540932007,0.6021101926939344,0.21543087736208466,0.18245892994398089,H
2024-09-16,Serie A,Parma,Udinese,1.08559364698538,1.4476475315793143,0.2833605689129874,0.26266799456791196,0.4539714365191007,A
2024-09-16,La Liga,Vallecano,Osasuna,1.3022401419115686,1.2009713076827622,0.3893996712792345,0.26942008883267327,0.34118023988809226,H
2024-09-17,La Liga,Mallorca,Sociedad,1.1666175724827166,1.2630298909269768,0.3396348041261168,0.27422608371900487,0.3861391121548783,H
2024-09-18,La Liga,Betis,Getafe,1.626265611542465,0.8655391187001805,0.5534109779421774,0.24725653794907404,0.1993324841087484,H
2024-09-19,La Liga,Leganes,Ath Bilbao,1.0954059946511814,1.4197142276860686,0.2908643375271044,0.2648015668913495,0.44433409558154613,A
2024-09-20,La Liga,Alaves,Sevilla,1.4186156002128476,1.1345185847547858,0.4351065835589238,0.26349990870016593,0.3013935077409103,H
2024-09-20,Bundesliga,Augsburg,Mainz,1.3814696510267612,1.4049518190484012,0.36791569061439244,0.25349579589547083,0.3785885134901368,A
